branch	Chr01	Chr02	Chr03	Chr05	Chr08
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	654	94	0	252	0
12	653	94	0	253	0
12	649	97	0	254	0
12	647	97	0	256	0
12	649	94	0	257	0
12	649	91	0	260	0
12	644	92	0	264	0
12	644	93	0	263	0
12	642	93	0	265	0
12	637	98	0	265	0
12	641	92	0	267	0
12	639	94	0	267	0
12	633	101	0	266	0
12	632	105	0	263	0
12	629	107	0	264	0
12	627	107	0	266	0
12	632	103	0	265	0
12	632	103	0	265	0
12	630	105	0	265	0
12	632	101	0	267	0
12	630	102	0	268	0
12	633	97	0	270	0
12	640	94	0	266	0
12	640	90	0	270	0
12	632	99	0	268	0
12	63	33	0	23	0
12	1	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
12	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	635	98	0	267	0
13	636	98	0	266	0
13	642	93	0	265	0
13	642	88	0	270	0
13	645	86	0	269	0
13	643	87	0	270	0
13	642	91	0	267	0
13	641	92	0	267	0
13	641	95	0	264	0
13	646	89	0	265	0
13	652	84	0	264	0
13	655	85	0	260	0
13	650	87	0	263	0
13	652	83	0	265	0
13	654	82	0	264	0
13	652	82	0	266	0
13	654	81	0	265	0
13	657	78	0	265	0
13	659	78	0	263	0
13	656	80	0	263	0
13	56	21	0	6	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
13	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	666	80	0	254	0
14	668	82	0	250	0
14	671	82	0	247	0
14	671	86	0	243	0
14	674	88	0	238	0
14	682	82	0	236	0
14	676	87	0	237	0
14	685	79	0	236	0
14	690	77	0	233	0
14	697	75	0	228	0
14	700	74	0	226	0
14	700	78	0	222	0
14	703	79	0	218	0
14	706	77	0	217	0
14	706	78	0	216	0
14	705	78	0	217	0
14	705	80	0	215	0
14	705	81	0	214	0
14	702	84	0	214	0
14	705	83	0	212	0
14	706	83	0	211	0
14	710	80	0	210	0
14	710	81	0	209	0
14	708	83	0	209	0
14	705	87	0	208	0
14	706	87	0	207	0
14	707	87	0	206	0
14	711	87	0	202	0
14	711	87	0	202	0
14	711	87	0	202	0
14	709	86	0	205	0
14	710	86	0	204	0
14	712	89	0	199	0
14	716	87	0	197	0
14	719	89	0	192	0
14	724	83	0	193	0
14	730	77	0	193	0
14	735	75	0	190	0
14	733	79	0	188	0
14	746	74	0	180	0
14	756	71	0	173	0
14	761	72	0	167	0
14	755	77	0	168	0
14	761	74	0	165	0
14	765	70	0	165	0
14	769	65	0	166	0
14	766	69	0	165	0
14	762	75	0	163	0
14	759	79	0	162	0
14	754	87	0	159	0
14	759	84	0	157	0
14	760	80	0	155	0
14	164	39	0	27	0
14	3	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
14	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
15	0	0	0	0	0
